key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,tarPos,targPres,numDist,targetName,correctAns,difficulty,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,a,1,1.42646,,,,,,,,0_targ_16_dist_green/trial21.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.085975,0,31,31,145,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.973005,,,,,,,,15_dist_green/trial21.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.1821,0,32,32,76,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.76307,,,,,,,,0_targ_16_dist_green/trial3.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.056835,0,33,33,127,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.79526,,,,,,,,0_targ_10_dist_green/trial21.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.040535,0,34,34,122,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.580815,,,,,,,,0_targ_10_dist_green/trial14.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.04118,0,35,35,115,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.779555,,,,,,,,0_targ_16_dist_green/trial4.png,,0,16,greenverival,a,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.0717,0,36,36,128,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.671565,,,,,,,,0_targ_4_dist_green/trial10.png,,0,4,greenverival,a,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.07538,0,37,37,88,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.91123,,,,,,,,3_dist_green/trial4.png,,1,3,greenverival,p,easy,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.17655,0,38,38,13,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.86802,,,,,,,,15_dist_green/trial10.png,,1,15,greenverival,p,hard,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.1194,0,39,39,65,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.795635,,,,,,,,9_dist_green/trial4.png,,1,9,greenverival,p,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.11058,0,40,40,36,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.89699,,,,,,,,0_targ_10_dist_green/trial7.png,,0,10,greenverival,a,mid,5d68c8aa40524c00189e8ac2,29,Male,2021-05-03_11h11.18.916,search_v5,2021.1.2,Win32,60.77180188,,,space,0.088755,0,41,41,108,1,,,,,,,,,,,,,,,
